Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS MALIKUSSALEH,TEKNIK SIPIL,120,263,45.63
UNIVERSITAS MALIKUSSALEH,SISTEM INFORMASI,80,236,33.9
UNIVERSITAS MALIKUSSALEH,PENDIDIKAN VOKASIONAL TEKNIK MESIN,24,12,100.0
UNIVERSITAS MALIKUSSALEH,TEKNIK ELEKTRO,80,171,46.78
UNIVERSITAS MALIKUSSALEH,EKONOMI SYARIAH,64,228,28.07
UNIVERSITAS MALIKUSSALEH,SOSIOLOGI,64,85,75.29
UNIVERSITAS MALIKUSSALEH,TEKNIK LOGISTIK,40,0,100.0
UNIVERSITAS MALIKUSSALEH,ADMINISTRASI BISNIS,48,125,38.4
UNIVERSITAS MALIKUSSALEH,PENDIDIKAN MATEMATIKA,48,57,84.21
UNIVERSITAS MALIKUSSALEH,ILMU KOMUNIKASI,128,297,43.1
UNIVERSITAS MALIKUSSALEH,HUKUM,180,325,55.38
UNIVERSITAS MALIKUSSALEH,TEKNIK MATERIAL,48,24,100.0
UNIVERSITAS MALIKUSSALEH,AGRIBISNIS,48,187,25.67
UNIVERSITAS MALIKUSSALEH,PENDIDIKAN FISIKA,48,20,100.0
UNIVERSITAS MALIKUSSALEH,PSIKOLOGI,60,211,28.44
UNIVERSITAS MALIKUSSALEH,PENDIDIKAN KIMIA,48,26,100.0
UNIVERSITAS MALIKUSSALEH,ADMINISTRASI PUBLIK,128,191,67.02
UNIVERSITAS MALIKUSSALEH,ILMU KELAUTAN,24,54,44.44
UNIVERSITAS MALIKUSSALEH,KEWIRUSAHAAN,28,56,50.0
UNIVERSITAS MALIKUSSALEH,AKUAKULTUR,36,24,100.0
UNIVERSITAS MALIKUSSALEH,PENDIDIKAN BAHASA INDONESIA,40,133,30.08
UNIVERSITAS LAMPUNG,KEHUTANAN,60,351,17.09
UNIVERSITAS LAMPUNG,ILMU ADM. NIAGA/BISNIS,65,971,6.69
UNIVERSITAS LAMPUNG,HUBUNGAN INTERNASIONAL,65,642,10.12
UNIVERSITAS LAMPUNG,AGRIBISNIS,60,497,12.07
UNIVERSITAS LAMPUNG,SOSIOLOGI,65,445,14.61
UNIVERSITAS LAMPUNG,ILMU KOMUNIKASI,65,1226,5.3
UNIVERSITAS LAMPUNG,ILMU PEMERINTAHAN,65,717,9.07
UNIVERSITAS LAMPUNG,AGRONOMI,60,110,54.55
UNIVERSITAS LAMPUNG,PROTEKSI TANAMAN,45,92,48.91
UNIVERSITAS LAMPUNG,TEKNIK SIPIL,100,528,18.94
UNIVERSITAS LAMPUNG,PEND. MATEMATIKA,61,333,18.32
UNIVERSITAS LAMPUNG,PEND. BIOLOGI,61,325,18.77
UNIVERSITAS LAMPUNG,PEND. BAHASA INDONESIA,61,549,11.11
UNIVERSITAS LAMPUNG,BIMB. KONSELING,61,502,12.15
UNIVERSITAS LAMPUNG,PENDIDIKAN JASMANI,61,154,39.61
UNIVERSITAS LAMPUNG,PEND. GEOGRAFI,61,198,30.81
UNIVERSITAS LAMPUNG,PEND. SEJARAH,61,192,31.77
UNIVERSITAS LAMPUNG,PPKN,61,357,17.09
UNIVERSITAS LAMPUNG,PEND. B. INGGRIS,61,490,12.45
UNIVERSITAS LAMPUNG,PEND. EKONOMI,61,356,17.13
UNIVERSITAS LAMPUNG,PENDIDIKAN ANAK USIA DINI,62,185,33.51
UNIVERSITAS LAMPUNG,PENDIDIKAN TEKNOLOGI INFORMASI,27,305,8.85
UNIVERSITAS LAMPUNG,PGSD,212,1376,15.41
UNIVERSITAS LAMPUNG,FARMASI,36,750,4.8
UNIVERSITAS LAMPUNG,MANAJEMEN,80,1560,5.13
UNIVERSITAS LAMPUNG,SUMBERDAYA AKUATIK,25,28,89.29
UNIVERSITAS LAMPUNG,ILMU KELAUTAN,25,66,37.88
UNIVERSITAS LAMPUNG,ARSITEKTUR,64,276,23.19
UNIVERSITAS LAMPUNG,TEKNIK GEODESI,64,186,34.41
UNIVERSITAS LAMPUNG,TEKNIK MESIN,100,347,28.82
UNIVERSITAS LAMPUNG,TEKNIK ELEKTRO,100,232,43.1
UNIVERSITAS LAMPUNG,ILMU TANAH,45,106,42.45
UNIVERSITAS LAMPUNG,TEKNOLOGI HASIL PERTANIAN,50,288,17.36
UNIVERSITAS LAMPUNG,TEKNIK PERTANIAN,50,232,21.55
UNIVERSITAS LAMPUNG,TEKNIK KIMIA,100,151,66.23
UNIVERSITAS LAMPUNG,ILMU ADM. NEGARA,65,780,8.33
UNIVERSITAS LAMPUNG,PEND. KIMIA,61,153,39.87
UNIVERSITAS LAMPUNG,BUDIDAYA PERAIRAN,35,135,25.93
UNIVERSITAS LAMPUNG,TEKNIK INFORMATIKA,98,646,15.17
UNIVERSITAS LAMPUNG,NUTRISI DAN TEKNOLOGI PAKAN TERNAK,35,72,48.61
UNIVERSITAS LAMPUNG,AKUNTANSI,80,989,8.09
UNIVERSITAS LAMPUNG,HUKUM,360,1505,23.92
UNIVERSITAS LAMPUNG,FISIKA,75,81,92.59
UNIVERSITAS LAMPUNG,IESP,75,353,21.25
UNIVERSITAS LAMPUNG,TEKNOLOGI INDUSTRI PERTANIAN,38,129,29.46
UNIVERSITAS LAMPUNG,KIMIA,75,141,53.19
UNIVERSITAS LAMPUNG,PEND. KEDOKTERAN,95,1634,5.81
UNIVERSITAS LAMPUNG,ILMU KOMPUTER,55,518,10.62
UNIVERSITAS LAMPUNG,BIOLOGI,75,240,31.25
UNIVERSITAS LAMPUNG,BIOLOGI TERAPAN,30,78,38.46
UNIVERSITAS LAMPUNG,PETERNAKAN,40,221,18.1
UNIVERSITAS LAMPUNG,PENDIDIKAN TARI,42,76,55.26
UNIVERSITAS LAMPUNG,BAHASA PERANCIS,42,50,84.0
UNIVERSITAS LAMPUNG,PENDIDIKAN MUSIK,42,45,93.33
UNIVERSITAS LAMPUNG,AGROTEKNOLOGI,40,250,16.0
UNIVERSITAS LAMPUNG,PENYULUHAN PERTANIAN,43,111,38.74
UNIVERSITAS LAMPUNG,PEND. FISIKA,61,80,76.25
UNIVERSITAS LAMPUNG,TEKNIK GEOFISIKA,56,78,71.79
UNIVERSITAS LAMPUNG,MATEMATIKA,75,244,30.74
UNIVERSITAS LAMBUNG MANGKURAT,PEND. GEOGRAFI,50,50,100.0
UNIVERSITAS LAMBUNG MANGKURAT,PEND. EKONOMI,20,83,24.1
UNIVERSITAS LAMBUNG MANGKURAT,ADMINISTRASI PUBLIK,50,588,8.5
UNIVERSITAS LAMBUNG MANGKURAT,GEOGRAFI,65,83,78.31
UNIVERSITAS LAMBUNG MANGKURAT,PEND. BAHASA INGGRIS,50,297,16.84
UNIVERSITAS LAMBUNG MANGKURAT,PENDIDIKAN LUAR BIASA,50,94,53.19
UNIVERSITAS LAMBUNG MANGKURAT,AGROEKOTEKNOLOGI,25,136,18.38
UNIVERSITAS LAMBUNG MANGKURAT,PEMANFAATAN SD PERIKANAN,25,48,52.08
UNIVERSITAS LAMBUNG MANGKURAT,ILMU TANAH,25,51,49.02
UNIVERSITAS LAMBUNG MANGKURAT,PEND. SEJARAH,30,66,45.45
UNIVERSITAS LAMBUNG MANGKURAT,BUDIDAYA PERAIRAN,25,37,67.57
UNIVERSITAS LAMBUNG MANGKURAT,PROTEKSI TANAMAN,25,30,83.33
UNIVERSITAS LAMBUNG MANGKURAT,PEND. BIOLOGI,50,100,50.0
UNIVERSITAS LAMBUNG MANGKURAT,TEKNIK SIPIL,113,463,24.41
UNIVERSITAS LAMBUNG MANGKURAT,PEND. MATEMATIKA,50,200,25.0
UNIVERSITAS LAMBUNG MANGKURAT,ILMU HUKUM,208,1012,20.55
UNIVERSITAS LAMBUNG MANGKURAT,PEND. KIMIA,50,56,89.29
UNIVERSITAS LAMBUNG MANGKURAT,MANAJEMEN,110,1340,8.21
UNIVERSITAS LAMBUNG MANGKURAT,ILMU KOMPUTER,35,503,6.96
UNIVERSITAS LAMBUNG MANGKURAT,FARMASI,38,694,5.48
UNIVERSITAS LAMBUNG MANGKURAT,ILMU PEMERINTAHAN,40,508,7.87
UNIVERSITAS LAMBUNG MANGKURAT,AGRIBISNIS,40,214,18.69
UNIVERSITAS LAMBUNG MANGKURAT,ILMU KOMUNIKASI,40,762,5.25
UNIVERSITAS LAMBUNG MANGKURAT,ILMU ADMINISTRASI BISNIS,40,590,6.78
UNIVERSITAS LAMBUNG MANGKURAT,KEDOKTERAN GIGI,40,539,7.42
UNIVERSITAS LAMBUNG MANGKURAT,ILMU KEPERAWATAN,32,259,12.36
UNIVERSITAS LAMBUNG MANGKURAT,PSIKOLOGI,40,552,7.25
UNIVERSITAS LAMBUNG MANGKURAT,PENDIDIKAN DOKTER,56,950,5.89
UNIVERSITAS LAMBUNG MANGKURAT,PEND PANCASILA & KN,50,98,51.02
UNIVERSITAS LAMBUNG MANGKURAT,MATEMATIKA,30,93,32.26
UNIVERSITAS LAMBUNG MANGKURAT,TEKNOLOGI HASIL PERIKANAN,30,82,36.59
UNIVERSITAS LAMBUNG MANGKURAT,PEND. SOSIOLOGI,30,77,38.96
UNIVERSITAS LAMBUNG MANGKURAT,KEHUTANAN,125,225,55.56
UNIVERSITAS LAMBUNG MANGKURAT,TEKNIK KIMIA,45,101,44.55
UNIVERSITAS LAMBUNG MANGKURAT,PG-PAUD,50,146,34.25
UNIVERSITAS LAMBUNG MANGKURAT,PGSD,100,696,14.37
UNIVERSITAS LAMBUNG MANGKURAT,TEKNOLOGI PENDIDIKAN,30,108,27.78
UNIVERSITAS LAMBUNG MANGKURAT,TEKNIK MESIN,45,103,43.69
UNIVERSITAS LAMBUNG MANGKURAT,TEKNIK LINGKUNGAN,45,257,17.51
UNIVERSITAS LAMBUNG MANGKURAT,TEKNIK ARSITEKTUR,45,182,24.73
UNIVERSITAS LAMBUNG MANGKURAT,PENDIDIKAN IPS,20,50,40.0
UNIVERSITAS LAMBUNG MANGKURAT,PENDIDIKAN ILMU KOMPUTER,20,114,17.54
UNIVERSITAS LAMBUNG MANGKURAT,PEND. BHS SASTRA IND. & DAERAH,20,159,12.58
UNIVERSITAS LAMBUNG MANGKURAT,PENDIDIKAN SENDRATASIK,30,45,66.67
UNIVERSITAS LAMBUNG MANGKURAT,PEND. BIMBINGAN KONSELING,20,165,12.12
UNIVERSITAS LAMBUNG MANGKURAT,TEKNOLOGI INDUSTRI PERTANIAN,28,164,17.07
UNIVERSITAS LAMBUNG MANGKURAT,SOSIOLOGI,28,157,17.83
UNIVERSITAS LAMBUNG MANGKURAT,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,75,89,84.27
UNIVERSITAS LAMBUNG MANGKURAT,AGRONOMI,25,88,28.41
UNIVERSITAS LAMBUNG MANGKURAT,PEND. FISIKA,50,37,100.0
UNIVERSITAS LAMBUNG MANGKURAT,KESEHATAN MASYARAKAT,40,480,8.33
UNIVERSITAS LAMBUNG MANGKURAT,AGRIBISNIS PERIKANAN,30,71,42.25
UNIVERSITAS LAMBUNG MANGKURAT,KIMIA,30,77,38.96
UNIVERSITAS LAMBUNG MANGKURAT,EKONOMI & STUDI PEMBANGUNAN,75,394,19.04
UNIVERSITAS LAMBUNG MANGKURAT,MANAJEMEN SD PERAIRAN,30,29,100.0
UNIVERSITAS LAMBUNG MANGKURAT,PRODUKSI TERNAK,30,43,69.77
UNIVERSITAS LAMBUNG MANGKURAT,PENDIDIKAN IPA,50,69,72.46
UNIVERSITAS LAMBUNG MANGKURAT,STATISTIKA,25,128,19.53
UNIVERSITAS LAMBUNG MANGKURAT,TEKNIK PERTAMBANGAN,30,120,25.0
UNIVERSITAS LAMBUNG MANGKURAT,TEKNOLOGI INFORMASI,30,443,6.77
UNIVERSITAS LAMBUNG MANGKURAT,ILMU KELAUTAN,30,56,53.57
UNIVERSITAS LAMBUNG MANGKURAT,AKUNTANSI,75,847,8.85
UNIVERSITAS LAMBUNG MANGKURAT,FISIKA,30,23,100.0
UNIVERSITAS LAMBUNG MANGKURAT,BIOLOGI,30,96,31.25
UNIVERSITAS KHAIRUN,SASTRA INGGRIS,48,60,80.0
UNIVERSITAS KHAIRUN,PGSD S1,48,137,35.04
UNIVERSITAS KHAIRUN,PETERNAKAN,12,5,100.0
UNIVERSITAS KHAIRUN,TEKNIK INFORMATIKA,48,204,23.53
UNIVERSITAS KHAIRUN,AKUNTANSI,60,214,28.04
UNIVERSITAS KHAIRUN,TEKNIK SIPIL,48,212,22.64
UNIVERSITAS KHAIRUN,TEKNOLOGI PERTANIAN,20,16,100.0
UNIVERSITAS KHAIRUN,EKONOMI PEMBANGUNAN,56,83,67.47
UNIVERSITAS KHAIRUN,ILMU TANAH,20,9,100.0
UNIVERSITAS KHAIRUN,ILMU HUKUM,120,160,75.0
UNIVERSITAS KHAIRUN,ILMU SEJARAH,12,11,100.0
UNIVERSITAS KHAIRUN,BUDIDAYA PERAIRAN,20,7,100.0
UNIVERSITAS KHAIRUN,SASTRA INDONESIA,12,18,66.67
UNIVERSITAS KHAIRUN,FARMASI,20,98,20.41
UNIVERSITAS KHAIRUN,PENDIDIKAN DOKTER,20,171,11.7
UNIVERSITAS KHAIRUN,TEKNIK PERTAMBANGAN,20,79,25.32
UNIVERSITAS KHAIRUN,AGROTEKNOLOGI,20,22,90.91
UNIVERSITAS KHAIRUN,PEMANFAATAN SUMBERDAYA PERAIRAN,18,11,100.0
UNIVERSITAS KHAIRUN,MANAJEMEN SUMBERDAYA PERAIRAN,24,13,100.0
UNIVERSITAS KHAIRUN,PEND. KIMIA,24,22,100.0
UNIVERSITAS KHAIRUN,PEND. BIOLOGI,32,39,82.05
UNIVERSITAS KHAIRUN,TEKNIK ELEKTRO,32,39,82.05
UNIVERSITAS KHAIRUN,TEKNIK MESIN,32,17,100.0
UNIVERSITAS KHAIRUN,MANAJEMEN,72,260,27.69
UNIVERSITAS KHAIRUN,PEND. BAHASA INDONESIA,32,46,69.57
UNIVERSITAS KHAIRUN,PEND. BAHASA INGGRIS,36,63,57.14
UNIVERSITAS KHAIRUN,AGRIBISNIS,24,30,80.0
UNIVERSITAS KHAIRUN,ARSITEKTUR,36,59,61.02
UNIVERSITAS KHAIRUN,ANTROPOLOGI SOSIAL,16,12,100.0
UNIVERSITAS KHAIRUN,PEND. FISIKA,24,8,100.0
UNIVERSITAS KHAIRUN,KEHUTANAN,32,33,96.97
UNIVERSITAS KHAIRUN,PPKN,32,34,94.12
UNIVERSITAS KHAIRUN,ILMU KELAUTAN,24,22,100.0
UNIVERSITAS KHAIRUN,PG PAUD,48,76,63.16
UNIVERSITAS KHAIRUN,PEND. MATEMATIKA,32,21,100.0
UNIVERSITAS KHAIRUN,PEND. GEOGRAFI,24,16,100.0
UNIVERSITAS JENDERAL SOEDIRMAN,AGRIBISNIS,40,936,4.27
UNIVERSITAS JENDERAL SOEDIRMAN,BIOLOGI,60,408,14.71
UNIVERSITAS JENDERAL SOEDIRMAN,ILMU KELAUTAN,40,465,8.6
UNIVERSITAS JENDERAL SOEDIRMAN,HUKUM,100,1576,6.35
UNIVERSITAS JENDERAL SOEDIRMAN,KEDOKTERAN GIGI,20,786,2.54
UNIVERSITAS JENDERAL SOEDIRMAN,TEKNOLOGI PANGAN,40,899,4.45
UNIVERSITAS JENDERAL SOEDIRMAN,TEKNIK GEOLOGI,34,674,5.04
UNIVERSITAS JENDERAL SOEDIRMAN,FISIKA,36,118,30.51
UNIVERSITAS JENDERAL SOEDIRMAN,TEKNIK INDUSTRI,34,759,4.48
UNIVERSITAS JENDERAL SOEDIRMAN,PENDIDIKAN EKONOMI,20,267,7.49
UNIVERSITAS JENDERAL SOEDIRMAN,PENDIDIKAN DOKTER,52,2277,2.28
UNIVERSITAS JENDERAL SOEDIRMAN,MATEMATIKA,36,426,8.45
UNIVERSITAS JENDERAL SOEDIRMAN,PENDIDIKAN BAHASA INGGRIS,24,366,6.56
UNIVERSITAS JENDERAL SOEDIRMAN,HUBUNGAN INTERNASIONAL,32,774,4.13
UNIVERSITAS JENDERAL SOEDIRMAN,INFORMATIKA,42,1515,2.77
UNIVERSITAS JENDERAL SOEDIRMAN,TEKNIK SIPIL,42,999,4.2
UNIVERSITAS JENDERAL SOEDIRMAN,TEKNIK ELEKTRO,42,542,7.75
UNIVERSITAS JENDERAL SOEDIRMAN,PENDIDIKAN JASMANI,32,126,25.4
UNIVERSITAS JENDERAL SOEDIRMAN,ILMU POLITIK,32,470,6.81
UNIVERSITAS JENDERAL SOEDIRMAN,FARMASI,40,1424,2.81
UNIVERSITAS JENDERAL SOEDIRMAN,TEKNIK PERTANIAN,40,515,7.77
UNIVERSITAS JENDERAL SOEDIRMAN,KIMIA,36,245,14.69
UNIVERSITAS JENDERAL SOEDIRMAN,ILMU KOMUNIKASI,32,1539,2.08
UNIVERSITAS JENDERAL SOEDIRMAN,AKUAKULTUR,40,231,17.32
UNIVERSITAS JENDERAL SOEDIRMAN,PETERNAKAN,90,789,11.41
UNIVERSITAS JENDERAL SOEDIRMAN,MANAJEMEN,48,1980,2.42
UNIVERSITAS JENDERAL SOEDIRMAN,KEPERAWATAN,36,1070,3.36
UNIVERSITAS JENDERAL SOEDIRMAN,AKUNTANSI,48,1379,3.48
UNIVERSITAS JENDERAL SOEDIRMAN,ADMINISTRASI PUBLIK,48,1454,3.3
UNIVERSITAS JENDERAL SOEDIRMAN,PENDIDIKAN BAHASA INDONESIA,24,482,4.98
UNIVERSITAS JENDERAL SOEDIRMAN,AGROTEKNOLOGI,88,928,9.48
UNIVERSITAS JENDERAL SOEDIRMAN,SOSIOLOGI,48,857,5.6
UNIVERSITAS JENDERAL SOEDIRMAN,EKONOMI PEMBANGUNAN,48,622,7.72
UNIVERSITAS JENDERAL SOEDIRMAN,MANAJEMEN SUMBERDAYA PERAIRAN,40,516,7.75
UNIVERSITAS JENDERAL SOEDIRMAN,SASTRA INDONESIA,24,427,5.62
UNIVERSITAS JENDERAL SOEDIRMAN,KESEHATAN MASYARAKAT,48,1372,3.5
UNIVERSITAS JENDERAL SOEDIRMAN,ILMU GIZI,36,1128,3.19
UNIVERSITAS JENDERAL SOEDIRMAN,SASTRA JEPANG,24,290,8.28
UNIVERSITAS JENDERAL SOEDIRMAN,SASTRA INGGRIS,24,644,3.73
UNIVERSITAS JEMBER,AKUNTANSI,125,685,18.25
UNIVERSITAS JEMBER,PETERNAKAN,40,169,23.67
UNIVERSITAS JEMBER,TEKNIK PERMINYAKAN,30,143,20.98
UNIVERSITAS JEMBER,PERENCANAAN WILAYAH DAN KOTA,40,400,10.0
UNIVERSITAS JEMBER,TEKNIK SIPIL,80,602,13.29
UNIVERSITAS JEMBER,ILMU HUKUM,225,919,24.48
UNIVERSITAS JEMBER,PENDIDIKAN EKONOMI,68,149,45.64
UNIVERSITAS JEMBER,ILMU TANAH,40,53,75.47
UNIVERSITAS JEMBER,PG PAUD,68,192,35.42
UNIVERSITAS JEMBER,TEKNIK LINGKUNGAN,40,279,14.34
UNIVERSITAS JEMBER,TEKNIK PERTANIAN,55,246,22.36
UNIVERSITAS JEMBER,PENYULUHAN PERTANIAN,40,218,18.35
UNIVERSITAS JEMBER,TEKNIK ELEKTRO,60,243,24.69
UNIVERSITAS JEMBER,TEKNIK MESIN,60,289,20.76
UNIVERSITAS JEMBER,PENDIDIKAN FISIKA,68,202,33.66
UNIVERSITAS JEMBER,AGRIBISNIS,70,671,10.43
UNIVERSITAS JEMBER,PENDIDIKAN BIOLOGI,68,273,24.91
UNIVERSITAS JEMBER,PENDIDIKAN DOKTER,70,1835,3.81
UNIVERSITAS JEMBER,MATEMATIKA,60,230,26.09
UNIVERSITAS JEMBER,PENDIDIKAN IPA,68,246,27.64
UNIVERSITAS JEMBER,PENDIDIKAN MATEMATIKA,75,408,18.38
UNIVERSITAS JEMBER,EKONOMI SYARIAH,40,187,21.39
UNIVERSITAS JEMBER,PENDIDIKAN BAHASA INGGRIS,68,403,16.87
UNIVERSITAS JEMBER,MANAJEMEN,100,1148,8.71
UNIVERSITAS JEMBER,TEKNOLOGI INFORMASI,50,367,13.62
UNIVERSITAS JEMBER,SOSIOLOGI,82,373,21.98
UNIVERSITAS JEMBER,ILMU KESEJAHTERAAN SOSIAL,80,560,14.29
UNIVERSITAS JEMBER,PENDIDIKAN BHS. & SASTRA INDO.,68,463,14.69
UNIVERSITAS JEMBER,PEND. GURU SEKOLAH DASAR KAMPUS BONDOWOSO,45,169,26.63
UNIVERSITAS JEMBER,PENDIDIKAN SEJARAH,45,190,23.68
UNIVERSITAS JEMBER,PENDIDIKAN LUAR SEKOLAH,45,128,35.16
UNIVERSITAS JEMBER,PENDIDIKAN GEOGRAFI,45,256,17.58
UNIVERSITAS JEMBER,ILMU ADMINISTRASI NEGARA,78,607,12.85
UNIVERSITAS JEMBER,PROTEKSI TANAMAN,25,53,47.17
UNIVERSITAS JEMBER,AGRONOMI,25,161,15.53
UNIVERSITAS JEMBER,PENDIDIKAN DOKTER GIGI,80,974,8.21
UNIVERSITAS JEMBER,ILMU PERTANIAN,25,260,9.62
UNIVERSITAS JEMBER,ILMU ADMINISTRASI BISNIS,79,655,12.06
UNIVERSITAS JEMBER,GIZI,25,366,6.83
UNIVERSITAS JEMBER,AGROTEKNOLOGI / AGROEKOTEKNOLOGI,63,428,14.72
UNIVERSITAS JEMBER,TEKNOLOGI HASIL PERTANIAN,62,321,19.31
UNIVERSITAS JEMBER,SISTEM INFORMASI,50,583,8.58
UNIVERSITAS JEMBER,HUBUNGAN INTERNASIONAL,77,510,15.1
UNIVERSITAS JEMBER,ILMU KEPERAWATAN,100,689,14.51
UNIVERSITAS JEMBER,FARMASI,80,927,8.63
UNIVERSITAS JEMBER,PENDIDIKAN GURU SEKOLAH DASAR,68,743,9.15
UNIVERSITAS JEMBER,TEKNIK PERTAMBANGAN,30,187,16.04
UNIVERSITAS JEMBER,EKONOMI PEMBANGUNAN,75,385,19.48
UNIVERSITAS JEMBER,TEKNIK KONSTRUKSI PERKAPALAN,30,195,15.38
UNIVERSITAS JEMBER,SASTRA INGGRIS,50,408,12.25
UNIVERSITAS JEMBER,SASTRA INDONESIA,50,510,9.8
UNIVERSITAS JEMBER,INFORMATIKA,50,355,14.08
UNIVERSITAS JEMBER,TELEVISI & FILM,50,333,15.02
UNIVERSITAS JEMBER,ILMU SEJARAH,50,228,21.93
UNIVERSITAS JEMBER,KIMIA,44,156,28.21
UNIVERSITAS JEMBER,KESEHATAN MASYARAKAT,100,1109,9.02
UNIVERSITAS JEMBER,FISIKA,44,67,65.67
UNIVERSITAS JEMBER,TEKNIK KIMIA,60,152,39.47
UNIVERSITAS JEMBER,BIOLOGI,44,215,20.47
UNIVERSITAS JEMBER,TEKNOLOGI INDUSTRI PERTANIAN,60,234,25.64
UNIVERSITAS JEMBER,EKONOMI SYARIAH KAMPUS BONDOWOSO,20,78,25.64
UNIVERSITAS JAMBI,KEHUTANAN,90,221,40.72
UNIVERSITAS JAMBI,SISTEM INFORMASI,112,919,12.19
UNIVERSITAS JAMBI,ILMU EKONOMI PEMBANGUNAN,112,454,24.67
UNIVERSITAS JAMBI,AGRIBISNIS,113,582,19.42
UNIVERSITAS JAMBI,PENDIDIKAN SEJARAH,27,154,17.53
UNIVERSITAS JAMBI,ARKEOLOGI,19,76,25.0
UNIVERSITAS JAMBI,SASTRA INDONESIA,19,69,27.54
UNIVERSITAS JAMBI,SENI DRAMA TARI DAN MUSIK,19,42,45.24
UNIVERSITAS JAMBI,AKUNTANSI,135,668,20.21
UNIVERSITAS JAMBI,AGROEKOTEKNOLOGI,135,404,33.42
UNIVERSITAS JAMBI,PETERNAKAN,135,343,39.36
UNIVERSITAS JAMBI,ILMU KESEHATAN MASYARAKAT,135,722,18.7
UNIVERSITAS JAMBI,MANAJEMEN,135,1186,11.38
UNIVERSITAS JAMBI,PEND. OLAHRAGA & KESEHATAN,108,198,54.55
UNIVERSITAS JAMBI,TEKNIK KIMIA,36,64,56.25
UNIVERSITAS JAMBI,TEKNIK SIPIL,36,245,14.69
UNIVERSITAS JAMBI,KEUANGAN DAERAH,36,0,100.0
UNIVERSITAS JAMBI,TEKNIK GEOLOGI,36,53,67.92
UNIVERSITAS JAMBI,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,36,193,18.65
UNIVERSITAS JAMBI,FISIKA,36,17,100.0
UNIVERSITAS JAMBI,PEND. MATEMATIKA,54,222,24.32
UNIVERSITAS JAMBI,MATEMATIKA,36,38,94.74
UNIVERSITAS JAMBI,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",72,433,16.63
UNIVERSITAS JAMBI,TEKNIK LINGKUNGAN,36,127,28.35
UNIVERSITAS JAMBI,TEKNIK ELEKTRO,36,125,28.8
UNIVERSITAS JAMBI,TEKNIK GEOFISIKA,36,28,100.0
UNIVERSITAS JAMBI,PEND. BIOLOGI,54,179,30.17
UNIVERSITAS JAMBI,TEKNOLOGI HASIL PERTANIAN,45,178,25.28
UNIVERSITAS JAMBI,TEKNIK PERTAMBANGAN,36,198,18.18
UNIVERSITAS JAMBI,PEND. GURU SEKOLAH DASAR,79,1200,6.58
UNIVERSITAS JAMBI,KEDOKTERAN,45,1225,3.67
UNIVERSITAS JAMBI,TEKNIK PERTANIAN,45,163,27.61
UNIVERSITAS JAMBI,TEKNOLOGI INDUSTRI PERTANIAN,45,104,43.27
UNIVERSITAS JAMBI,PSIKOLOGI,45,531,8.47
UNIVERSITAS JAMBI,MANAJEMEN PEMERINTAHAN,36,0,100.0
UNIVERSITAS JAMBI,BIMBINGAN DAN KONSELING,56,314,17.83
UNIVERSITAS JAMBI,ILMU POLITIK,67,138,48.55
UNIVERSITAS JAMBI,PEMANFAATAN SUMBERDAYA PERIKANAN,67,91,73.63
UNIVERSITAS JAMBI,PENDIDIKAN BAHASA ARAB,36,49,73.47
UNIVERSITAS JAMBI,PEND. BAHASA INGGRIS,54,415,13.01
UNIVERSITAS JAMBI,BIOLOGI,36,56,64.29
UNIVERSITAS JAMBI,FARMASI,36,500,7.2
UNIVERSITAS JAMBI,ILMU PEMERINTAHAN,58,428,13.55
UNIVERSITAS JAMBI,KIMIA,36,50,72.0
UNIVERSITAS JAMBI,EKONOMI ISLAM,72,244,29.51
UNIVERSITAS JAMBI,ILMU HUKUM,247,1075,22.98
UNIVERSITAS JAMBI,PEND. FISIKA,40,72,55.56
UNIVERSITAS JAMBI,ILMU SEJARAH,40,52,76.92
UNIVERSITAS JAMBI,ADMINISTRASI PENDIDIKAN,40,196,20.41
UNIVERSITAS JAMBI,ILMU KEPERAWATAN,54,308,17.53
UNIVERSITAS JAMBI,PENDIDIKAN GURU PAUD,54,158,34.18
UNIVERSITAS JAMBI,PEND. EKONOMI,54,170,31.76
UNIVERSITAS JAMBI,KEPELATIHAN OLAHRAGA,72,56,100.0
UNIVERSITAS JAMBI,PEND. KIMIA,54,94,57.45
UNIVERSITAS ISLAM NEGERI WALISONGO,PSIKOLOGI,72,295,24.41
UNIVERSITAS ISLAM NEGERI WALISONGO,ILMU HUKUM,72,162,44.44
UNIVERSITAS ISLAM NEGERI WALISONGO,ILMU POLITIK,72,75,96.0
UNIVERSITAS ISLAM NEGERI WALISONGO,SOSIOLOGI,108,118,91.53
UNIVERSITAS ISLAM NEGERI WALISONGO,BIOLOGI,48,44,100.0
UNIVERSITAS ISLAM NEGERI WALISONGO,MANAJEMEN,54,319,16.93
UNIVERSITAS ISLAM NEGERI WALISONGO,TEKNOLOGI INFORMASI,48,116,41.38
UNIVERSITAS ISLAM NEGERI WALISONGO,KIMIA,48,24,100.0
UNIVERSITAS ISLAM NEGERI WALISONGO,MATEMATIKA,48,65,73.85
UNIVERSITAS ISLAM NEGERI WALISONGO,FISIKA,32,12,100.0
